id_dialogue,id_character,id_scene,id_place,sentiment_afinn,dialogue_length,love_count,inserted_at,updated_at
308,6,14,49,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
309,1,14,49,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
310,6,14,49,,98,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
311,29,14,36,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
312,1,14,36,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
313,2,14,36,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
314,2,14,36,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
315,1,14,36,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
316,29,14,36,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
317,3,14,36,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
318,10,14,36,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
319,1,14,36,,55,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
320,50,15,52,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
321,154,15,52,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
322,50,15,52,,43,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
323,154,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
324,1,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
325,12,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
326,50,15,52,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
327,3,15,52,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
328,2,15,52,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
329,50,15,52,,65,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
330,10,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
331,50,15,52,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
332,134,15,52,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
333,127,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
334,138,15,52,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
335,50,15,52,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
336,10,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
337,50,15,52,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
338,10,15,52,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
339,1,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
340,10,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
341,50,15,52,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
342,10,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
343,10,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
344,50,15,52,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
345,10,15,52,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
346,50,15,52,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
347,134,15,52,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
348,10,15,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
349,50,15,52,,64,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
350,12,15,52,,24,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
351,1,15,52,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
352,12,15,52,,27,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
353,3,15,52,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
354,1,15,52,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
355,12,15,52,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
356,138,15,52,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
357,163,15,52,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
358,7,15,52,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
359,41,15,30,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
360,7,15,30,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
361,41,15,30,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
362,7,15,30,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
363,41,15,30,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
364,7,15,30,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
365,47,15,63,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
366,2,15,63,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
367,1,15,63,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
368,14,15,63,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
369,2,15,63,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
370,19,15,63,,23,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
371,14,15,63,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
372,19,15,63,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
373,2,15,63,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
374,1,15,63,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
375,3,15,63,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
376,2,15,63,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
377,1,15,63,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
378,2,16,59,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
379,1,16,59,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
380,2,16,59,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
381,1,16,59,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
382,3,16,59,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
383,1,16,59,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
384,2,16,59,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
385,1,16,59,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
386,3,16,59,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
387,1,16,59,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
388,2,16,59,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
389,1,16,59,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
390,1,16,59,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
391,1,16,59,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
392,2,16,59,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
393,3,16,59,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
394,2,16,59,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
395,3,16,59,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
396,35,16,59,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
397,3,16,59,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
398,2,16,59,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
399,3,16,59,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
400,1,16,59,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
401,136,16,59,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
402,2,16,59,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
403,3,16,59,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
404,2,16,59,,22,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
405,3,16,59,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
406,1,16,59,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
407,3,16,59,,29,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
408,2,16,59,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
409,46,17,52,,64,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
410,1,17,52,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
411,46,17,52,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
412,1,17,52,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
413,46,17,52,,24,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
414,1,17,52,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
415,46,17,52,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
416,1,17,52,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
417,46,17,52,,22,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
418,1,17,52,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
419,59,17,26,,41,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
420,136,17,26,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
421,59,17,26,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
422,12,17,26,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
423,2,17,26,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
424,3,17,26,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
425,2,17,26,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
426,3,17,26,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
427,59,17,26,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
428,29,17,26,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
429,59,17,26,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
430,59,17,26,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
431,1,17,26,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
432,2,17,36,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
433,1,17,36,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
434,1,18,36,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
435,10,18,36,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
436,41,18,36,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
437,4,18,36,,24,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
438,134,18,36,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
439,138,18,36,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
440,37,18,36,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
441,1,18,36,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
442,2,18,36,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
443,1,18,36,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
444,2,18,34,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
445,1,18,34,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
446,1,18,34,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
447,3,18,34,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
448,2,18,34,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
449,3,18,34,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
450,1,18,34,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
451,2,18,34,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
452,1,18,34,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
453,1,18,34,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
454,2,18,34,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
455,1,18,34,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
456,3,18,34,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
457,2,18,34,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
458,3,18,34,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
459,1,18,34,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
460,7,18,34,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
461,2,18,34,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
462,1,18,34,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
463,3,18,34,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
464,7,18,34,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
465,3,18,34,,32,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
466,7,18,34,,84,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
467,41,18,34,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
468,1,18,34,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
469,2,18,34,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
470,1,18,34,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
471,2,18,34,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
472,2,19,36,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
473,3,19,36,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
474,1,19,36,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
475,6,19,36,,30,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
476,1,19,36,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
477,3,19,36,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
478,1,19,36,,33,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
479,3,19,36,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
480,1,19,36,,23,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
481,3,19,36,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
482,1,19,36,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
483,3,19,36,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
484,1,19,36,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
485,2,19,36,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
486,1,19,36,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
487,2,19,36,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
488,1,19,36,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
489,46,19,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
490,1,19,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
491,46,19,51,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
492,1,19,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
493,46,19,51,,23,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
494,52,19,51,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
495,10,19,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
496,52,19,51,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
497,50,19,51,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
498,52,19,51,,24,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
499,52,19,51,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
500,52,19,51,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
501,1,19,51,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
502,5,19,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
503,52,19,51,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
504,2,19,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
505,29,19,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
506,1,19,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
507,52,19,51,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
508,165,19,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
509,82,19,51,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
510,82,19,51,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
511,1,20,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
512,5,20,51,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
513,3,20,51,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
514,2,20,51,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
515,3,20,51,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
516,2,20,51,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
517,3,20,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
518,139,20,51,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
519,6,20,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
520,2,20,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
521,5,20,51,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
522,5,20,51,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
523,52,20,51,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
524,50,20,51,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
525,12,20,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
526,5,20,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
527,3,20,51,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
528,164,20,51,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
529,5,21,40,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
530,1,21,40,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
531,5,21,40,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
532,2,21,40,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
533,3,21,40,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
534,5,21,40,,33,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
535,1,21,40,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
536,5,21,40,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
537,1,21,40,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
538,5,21,40,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
539,3,21,40,,27,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
540,1,21,40,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
541,5,21,40,,34,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
542,1,21,40,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
543,5,21,40,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
544,1,21,40,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
545,3,21,40,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
546,158,21,39,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
547,1,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
548,2,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
549,3,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
550,2,21,39,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
551,3,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
552,2,21,39,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
553,3,21,39,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
554,2,21,39,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
555,3,21,39,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
556,2,21,39,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
557,2,21,39,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
558,2,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
559,1,21,39,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
560,2,21,39,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
561,1,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
562,2,21,39,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
563,2,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
564,1,21,39,,21,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
565,2,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
566,1,21,39,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
567,2,21,39,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
568,2,21,39,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
569,1,21,39,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
570,2,21,39,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
571,1,21,39,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
572,2,21,39,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
573,1,21,39,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
574,1,22,54,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
575,35,22,54,,17,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
576,41,22,54,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
577,6,22,54,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
578,41,22,54,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
579,6,22,54,,22,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
580,35,22,54,,20,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
581,1,23,65,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
582,1,23,65,,22,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
583,2,23,65,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
584,1,23,65,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
585,1,23,65,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
586,2,23,65,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
587,1,23,65,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
588,2,23,65,,30,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
589,1,23,65,,8,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
590,19,23,65,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
591,2,23,65,,9,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
592,1,23,65,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
593,2,23,65,,5,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
594,1,23,65,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
595,2,23,65,,16,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
596,4,23,65,,55,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
597,1,23,65,,11,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
598,4,23,65,,92,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
599,1,24,44,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
600,3,24,44,,15,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
601,2,24,44,,6,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
602,3,24,44,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
603,2,24,44,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
604,3,24,44,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
605,2,24,44,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
606,3,24,44,,19,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
607,2,24,44,,12,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
608,2,24,44,,2,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
609,1,24,44,,1,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
610,2,24,44,,10,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
611,10,24,44,,7,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
612,29,24,44,,4,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
613,10,24,44,,13,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
614,29,24,44,,18,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
615,1,24,44,,3,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
616,2,24,44,,14,0,2025-05-13 19:26:19.339761,2025-05-13 19:26:19.339761
